Code,Nom,Stat. Pers.,Type,HR Business Unit,Dept Descr,Executive BU,CGI Groupe d'affaire,CGI BU,Statut employé,Emploi,Location (CGI Office),Classe,Étape,Type pmt GL,Perm./temp.,Catégorie empl.,Proj Role,Home Country,Home City,Home State/Prov,CGI Tenure,Professional Experience Date,Location Type,Lieu Travail,Code FCP,Pool Descr,Competency,Description,Capacité,Proficiency Description,Année obtention,Dernière année util.,Années expérience,Supervisor Name,Interest Level of Competencies
453885,Brenda Parker,E,,EUA41,SHA OPERATIONS SUPPORT,FR,BUGFRANCE,FRICE,P,508,FRACML001,CEM,13,MGM,R,Apprenti,Concepteur HCD,FRA,Donneville,69.0,2019-10-07,2012-03-12,,FRATOU0001,367,FR G SUD Occitanie Pau,201558,Oracle CRM,1,2-Bon,0,2023,1,Anne Robertson,3
453885,Brenda Parker,E,,EUA41,SHA OPERATIONS SUPPORT,FR,BUGFRANCE,FRICE,P,508,FRACML001,CEM,13,MGM,R,Apprenti,Concepteur HCD,FRA,Donneville,69.0,2019-10-07,2012-03-12,,FRATOU0001,367,FR G SUD Occitanie Pau,202412,Prise de parole en public,4,3-Très bon,0,0,3,Anne Robertson,3
453885,Brenda Parker,E,,EUA41,SHA OPERATIONS SUPPORT,FR,BUGFRANCE,FRICE,P,508,FRACML001,CEM,13,MGM,R,Apprenti,Concepteur HCD,FRA,Donneville,69.0,2019-10-07,2012-03-12,,FRATOU0001,367,FR G SUD Occitanie Pau,201905,Oracle PL/SQL,1,4-Expert,0,2023,1,Anne Robertson,3
453885,Brenda Parker,E,,EUA41,SHA OPERATIONS SUPPORT,FR,BUGFRANCE,FRICE,P,508,FRACML001,CEM,13,MGM,R,Apprenti,Concepteur HCD,FRA,Donneville,69.0,2019-10-07,2012-03-12,,FRATOU0001,367,FR G SUD Occitanie Pau,201896,Vue.js,0,3-Très bon,0,2023,0,Anne Robertson,3
453885,Brenda Parker,E,,EUA41,SHA OPERATIONS SUPPORT,FR,BUGFRANCE,FRICE,P,508,FRACML001,CEM,13,MGM,R,Apprenti,Concepteur HCD,FRA,Donneville,69.0,2019-10-07,2012-03-12,,FRATOU0001,367,FR G SUD Occitanie Pau,201664,Visual Paradigm,1,1-Faible,0,0,1,Anne Robertson,3
445290,Robert Scott,E,,EUA41,SHA GIT CORE-BT71,FR,BUGFRANCE,FRICE,A,641,FRAMON001,CET,3,DIR,T,Subcontrac,Développeur intell. données,,Castelnau-Le-Lez,92.0,2019-10-01,2004-11-24,BurCGIdépl,FRALIL0001,37,FR G OUEST TOL et Niort,201499,Apache Tomcat,2,2-Bon,0,2023,5,Autumn Sanchez,2
445290,Robert Scott,E,,EUA41,SHA GIT CORE-BT71,FR,BUGFRANCE,FRICE,A,641,FRAMON001,CET,3,DIR,T,Subcontrac,Développeur intell. données,,Castelnau-Le-Lez,92.0,2019-10-01,2004-11-24,BurCGIdépl,FRALIL0001,37,FR G OUEST TOL et Niort,202498,Dév. auto. robotique processus,4,4-Expert,0,2023,3,Autumn Sanchez,2
445290,Robert Scott,E,,EUA41,SHA GIT CORE-BT71,FR,BUGFRANCE,FRICE,A,641,FRAMON001,CET,3,DIR,T,Subcontrac,Développeur intell. données,,Castelnau-Le-Lez,92.0,2019-10-01,2004-11-24,BurCGIdépl,FRALIL0001,37,FR G OUEST TOL et Niort,200451,Médias,3,1-Faible,0,2023,2,Autumn Sanchez,2
240204,Jennifer Hernandez,E,,EUA41,SHA D4B SMART DATA-BT61,FR,BUGFRANCE,FRICE,P,410,FRATOU001,CEM,9,DIR,R,,"DC, Propriété intellectuelle",,Saint Clément De Rivière,74.0,2021-06-27,2000-12-08,BurCGIdépl,FRACES0001,383,FR CPG Retail Nord,202305,Windows Server,0,0-Aucun,0,2020,5,Olivia Villegas,1
240204,Jennifer Hernandez,E,,EUA41,SHA D4B SMART DATA-BT61,FR,BUGFRANCE,FRICE,P,410,FRATOU001,CEM,9,DIR,R,,"DC, Propriété intellectuelle",,Saint Clément De Rivière,74.0,2021-06-27,2000-12-08,BurCGIdépl,FRACES0001,383,FR CPG Retail Nord,202171,Approvisionnement,4,2-Bon,0,2020,2,Olivia Villegas,1
240204,Jennifer Hernandez,E,,EUA41,SHA D4B SMART DATA-BT61,FR,BUGFRANCE,FRICE,P,410,FRATOU001,CEM,9,DIR,R,,"DC, Propriété intellectuelle",,Saint Clément De Rivière,74.0,2021-06-27,2000-12-08,BurCGIdépl,FRACES0001,383,FR CPG Retail Nord,202295,Gestion de patrimoine,0,1-Faible,0,2023,1,Olivia Villegas,1
240204,Jennifer Hernandez,E,,EUA41,SHA D4B SMART DATA-BT61,FR,BUGFRANCE,FRICE,P,410,FRATOU001,CEM,9,DIR,R,,"DC, Propriété intellectuelle",,Saint Clément De Rivière,74.0,2021-06-27,2000-12-08,BurCGIdépl,FRACES0001,383,FR CPG Retail Nord,200000,Administration & Finance (Fed),4,0-Aucun,0,2020,2,Olivia Villegas,1
240204,Jennifer Hernandez,E,,EUA41,SHA D4B SMART DATA-BT61,FR,BUGFRANCE,FRICE,P,410,FRATOU001,CEM,9,DIR,R,,"DC, Propriété intellectuelle",,Saint Clément De Rivière,74.0,2021-06-27,2000-12-08,BurCGIdépl,FRACES0001,383,FR CPG Retail Nord,201810,Mulesoft Composer,4,4-Expert,0,0,3,Olivia Villegas,1
449512,Yolanda Adams,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT40,FR,BUGFRANCE,FRICE,P,502,FRACML001,GMF,13,ADM,T,,Dirigeant d'unité d'affaires,FRA,Jouy-En-Josas,76.0,2006-10-23,2016-09-26,BurCGIdépl,FRASDE0001,366,FR FGDC Montpellier - BI,201037,Terraform,2,3-Très bon,0,2023,2,Chad Barrett,2
449512,Yolanda Adams,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT40,FR,BUGFRANCE,FRICE,P,502,FRACML001,GMF,13,ADM,T,,Dirigeant d'unité d'affaires,FRA,Jouy-En-Josas,76.0,2006-10-23,2016-09-26,BurCGIdépl,FRASDE0001,366,FR FGDC Montpellier - BI,202402,Entreposage de données,1,2-Bon,0,2023,5,Chad Barrett,2
449512,Yolanda Adams,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT40,FR,BUGFRANCE,FRICE,P,502,FRACML001,GMF,13,ADM,T,,Dirigeant d'unité d'affaires,FRA,Jouy-En-Josas,76.0,2006-10-23,2016-09-26,BurCGIdépl,FRASDE0001,366,FR FGDC Montpellier - BI,201832,Prestation DE formation​,2,0-Aucun,0,0,1,Chad Barrett,2
449512,Yolanda Adams,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT40,FR,BUGFRANCE,FRICE,P,502,FRACML001,GMF,13,ADM,T,,Dirigeant d'unité d'affaires,FRA,Jouy-En-Josas,76.0,2006-10-23,2016-09-26,BurCGIdépl,FRASDE0001,366,FR FGDC Montpellier - BI,201810,Ergonomie logicielle,3,0-Aucun,0,2020,0,Chad Barrett,2
449512,Yolanda Adams,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT40,FR,BUGFRANCE,FRICE,P,502,FRACML001,GMF,13,ADM,T,,Dirigeant d'unité d'affaires,FRA,Jouy-En-Josas,76.0,2006-10-23,2016-09-26,BurCGIdépl,FRASDE0001,366,FR FGDC Montpellier - BI,200806,Azure Functions,3,4-Expert,0,2023,5,Chad Barrett,2
449512,Yolanda Adams,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT40,FR,BUGFRANCE,FRICE,P,502,FRACML001,GMF,13,ADM,T,,Dirigeant d'unité d'affaires,FRA,Jouy-En-Josas,76.0,2006-10-23,2016-09-26,BurCGIdépl,FRASDE0001,366,FR FGDC Montpellier - BI,202530,SC en processus d‘affaires,2,2-Bon,0,0,0,Chad Barrett,2
449512,Yolanda Adams,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT40,FR,BUGFRANCE,FRICE,P,502,FRACML001,GMF,13,ADM,T,,Dirigeant d'unité d'affaires,FRA,Jouy-En-Josas,76.0,2006-10-23,2016-09-26,BurCGIdépl,FRASDE0001,366,FR FGDC Montpellier - BI,200550,Architecture AI & Data,3,1-Faible,0,2020,2,Chad Barrett,2
498397,Paula Walker,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 11,FR,BUGFRANCE,FRICE,L,641,FRATRS002,GPS,7,ADM,R,Subcontrac,"Architecte, Sécurité",,LA RICHE,75.0,2021-03-19,2014-10-06,Autre,FRACAS0001,333,FR SBU Management,201859,SAP ECC,1,0-Aucun,0,2020,3,Richard Miller,0
498397,Paula Walker,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 11,FR,BUGFRANCE,FRICE,L,641,FRATRS002,GPS,7,ADM,R,Subcontrac,"Architecte, Sécurité",,LA RICHE,75.0,2021-03-19,2014-10-06,Autre,FRACAS0001,333,FR SBU Management,200243,Google Analytics,0,4-Expert,0,2020,1,Richard Miller,0
498397,Paula Walker,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 11,FR,BUGFRANCE,FRICE,L,641,FRATRS002,GPS,7,ADM,R,Subcontrac,"Architecte, Sécurité",,LA RICHE,75.0,2021-03-19,2014-10-06,Autre,FRACAS0001,333,FR SBU Management,201601,Node.Js,3,4-Expert,0,0,3,Richard Miller,0
498397,Paula Walker,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 11,FR,BUGFRANCE,FRICE,L,641,FRATRS002,GPS,7,ADM,R,Subcontrac,"Architecte, Sécurité",,LA RICHE,75.0,2021-03-19,2014-10-06,Autre,FRACAS0001,333,FR SBU Management,202052,ADA,3,3-Très bon,0,2023,3,Richard Miller,0
498397,Paula Walker,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 11,FR,BUGFRANCE,FRICE,L,641,FRATRS002,GPS,7,ADM,R,Subcontrac,"Architecte, Sécurité",,LA RICHE,75.0,2021-03-19,2014-10-06,Autre,FRACAS0001,333,FR SBU Management,200594,Architecture de solutions,2,0-Aucun,0,0,1,Richard Miller,0
LPS00135569,Brenda Paul,E,,EUA41,SHA DTR DIGITALFUNDATION-BT50,FR,BUGFRANCE,FRICE,A,410,FRACML001,CET,6,DIR,T,,Ingénieur de données,,AZAY SUR CHER,88.0,2011-04-01,2005-01-03,Bureau CGI,FRAPAR0001,377,FR EUTM OPS,201707,IBM WS Datastage Designer,4,3-Très bon,0,2023,5,Nancy Huff,0
LPS00135569,Brenda Paul,E,,EUA41,SHA DTR DIGITALFUNDATION-BT50,FR,BUGFRANCE,FRICE,A,410,FRACML001,CET,6,DIR,T,,Ingénieur de données,,AZAY SUR CHER,88.0,2011-04-01,2005-01-03,Bureau CGI,FRAPAR0001,377,FR EUTM OPS,202407,Gestion stratégie de service,2,1-Faible,0,2020,2,Nancy Huff,0
LPS00135569,Brenda Paul,E,,EUA41,SHA DTR DIGITALFUNDATION-BT50,FR,BUGFRANCE,FRICE,A,410,FRACML001,CET,6,DIR,T,,Ingénieur de données,,AZAY SUR CHER,88.0,2011-04-01,2005-01-03,Bureau CGI,FRAPAR0001,377,FR EUTM OPS,202320,Exposition et API,1,3-Très bon,0,0,3,Nancy Huff,0
LPS00135569,Brenda Paul,E,,EUA41,SHA DTR DIGITALFUNDATION-BT50,FR,BUGFRANCE,FRICE,A,410,FRACML001,CET,6,DIR,T,,Ingénieur de données,,AZAY SUR CHER,88.0,2011-04-01,2005-01-03,Bureau CGI,FRAPAR0001,377,FR EUTM OPS,202252,DevOps,0,1-Faible,0,2023,1,Nancy Huff,0
LPS00135569,Brenda Paul,E,,EUA41,SHA DTR DIGITALFUNDATION-BT50,FR,BUGFRANCE,FRICE,A,410,FRACML001,CET,6,DIR,T,,Ingénieur de données,,AZAY SUR CHER,88.0,2011-04-01,2005-01-03,Bureau CGI,FRAPAR0001,377,FR EUTM OPS,200746,Soutien à l‘innovation,0,3-Très bon,0,2023,0,Nancy Huff,0
LPS00135569,Brenda Paul,E,,EUA41,SHA DTR DIGITALFUNDATION-BT50,FR,BUGFRANCE,FRICE,A,410,FRACML001,CET,6,DIR,T,,Ingénieur de données,,AZAY SUR CHER,88.0,2011-04-01,2005-01-03,Bureau CGI,FRAPAR0001,377,FR EUTM OPS,201212,.NET,3,4-Expert,0,2020,1,Nancy Huff,0
LPS00135569,Brenda Paul,E,,EUA41,SHA DTR DIGITALFUNDATION-BT50,FR,BUGFRANCE,FRICE,A,410,FRACML001,CET,6,DIR,T,,Ingénieur de données,,AZAY SUR CHER,88.0,2011-04-01,2005-01-03,Bureau CGI,FRAPAR0001,377,FR EUTM OPS,200535,Migration de données,4,1-Faible,0,2023,5,Nancy Huff,0
499087,Deanna Mcintosh,E,I,EUA41,SHA GIT CORE-BT31,FR,BUGFRANCE,FRICE,L,502,FRACML001,CEM,8,DIR,T,Apprenti,Agent marketing,FRA,Lansargues,28.0,2020-02-12,2015-09-07,,,376,FR G SUD Occitanie Pau,202352,Conception,0,1-Faible,0,2020,1,Stacie Mcdaniel,0
499087,Deanna Mcintosh,E,I,EUA41,SHA GIT CORE-BT31,FR,BUGFRANCE,FRICE,L,502,FRACML001,CEM,8,DIR,T,Apprenti,Agent marketing,FRA,Lansargues,28.0,2020-02-12,2015-09-07,,,376,FR G SUD Occitanie Pau,200925,Prise de décisions,3,3-Très bon,0,0,0,Stacie Mcdaniel,0
499087,Deanna Mcintosh,E,I,EUA41,SHA GIT CORE-BT31,FR,BUGFRANCE,FRICE,L,502,FRACML001,CEM,8,DIR,T,Apprenti,Agent marketing,FRA,Lansargues,28.0,2020-02-12,2015-09-07,,,376,FR G SUD Occitanie Pau,200929,Firebase Google Cloud,0,0-Aucun,0,2023,2,Stacie Mcdaniel,0
224290,Teresa Mccall,E,I,EUA41,SHA DTR DIGITALFUNDATION-BT41,FR,BUGFRANCE,FRICE,A,201,FRATRS001,SFA,12,MGM,R,,Conseiller en management,FRA,Chateaurenard,68.0,1999-11-12,1996-04-09,,FRACAS0001,362,MA Consulting & IT Services,200022,Stratégie/Feuille de RouteData,1,1-Faible,0,2020,5,Regina Jones,3
224290,Teresa Mccall,E,I,EUA41,SHA DTR DIGITALFUNDATION-BT41,FR,BUGFRANCE,FRICE,A,201,FRATRS001,SFA,12,MGM,R,,Conseiller en management,FRA,Chateaurenard,68.0,1999-11-12,1996-04-09,,FRACAS0001,362,MA Consulting & IT Services,202538,Finances,3,1-Faible,0,2023,3,Regina Jones,3
224290,Teresa Mccall,E,I,EUA41,SHA DTR DIGITALFUNDATION-BT41,FR,BUGFRANCE,FRICE,A,201,FRATRS001,SFA,12,MGM,R,,Conseiller en management,FRA,Chateaurenard,68.0,1999-11-12,1996-04-09,,FRACAS0001,362,MA Consulting & IT Services,202562,Direction artistique,1,2-Bon,0,0,3,Regina Jones,3
224290,Teresa Mccall,E,I,EUA41,SHA DTR DIGITALFUNDATION-BT41,FR,BUGFRANCE,FRICE,A,201,FRATRS001,SFA,12,MGM,R,,Conseiller en management,FRA,Chateaurenard,68.0,1999-11-12,1996-04-09,,FRACAS0001,362,MA Consulting & IT Services,202077,Salesforce,1,3-Très bon,0,0,1,Regina Jones,3
456049,Jason Shelton,E,I,EUA41,SHA GIT CORE-BT10,FR,BUGFRANCE,FRICE,P,210,FRATOU001,RPS,93,ADM,T,Subcontrac,Analyste d'affaires,,Montreuil Sous Bois,34.0,2013-07-08,1998-03-01,Autre,,384,FR Manuf OPS,200546,Gestion de la performance,1,4-Expert,0,2020,3,Jeremy Cooper,0
456049,Jason Shelton,E,I,EUA41,SHA GIT CORE-BT10,FR,BUGFRANCE,FRICE,P,210,FRATOU001,RPS,93,ADM,T,Subcontrac,Analyste d'affaires,,Montreuil Sous Bois,34.0,2013-07-08,1998-03-01,Autre,,384,FR Manuf OPS,200732,Xamarin,3,4-Expert,0,0,5,Jeremy Cooper,0
456049,Jason Shelton,E,I,EUA41,SHA GIT CORE-BT10,FR,BUGFRANCE,FRICE,P,210,FRATOU001,RPS,93,ADM,T,Subcontrac,Analyste d'affaires,,Montreuil Sous Bois,34.0,2013-07-08,1998-03-01,Autre,,384,FR Manuf OPS,200467,Adobe Illustrator,1,3-Très bon,0,2023,2,Jeremy Cooper,0
456049,Jason Shelton,E,I,EUA41,SHA GIT CORE-BT10,FR,BUGFRANCE,FRICE,P,210,FRATOU001,RPS,93,ADM,T,Subcontrac,Analyste d'affaires,,Montreuil Sous Bois,34.0,2013-07-08,1998-03-01,Autre,,384,FR Manuf OPS,200335,Oracle BDD,4,1-Faible,0,2023,5,Jeremy Cooper,0
456049,Jason Shelton,E,I,EUA41,SHA GIT CORE-BT10,FR,BUGFRANCE,FRICE,P,210,FRATOU001,RPS,93,ADM,T,Subcontrac,Analyste d'affaires,,Montreuil Sous Bois,34.0,2013-07-08,1998-03-01,Autre,,384,FR Manuf OPS,200335,Xcode,1,3-Très bon,0,2023,1,Jeremy Cooper,0
456049,Jason Shelton,E,I,EUA41,SHA GIT CORE-BT10,FR,BUGFRANCE,FRICE,P,210,FRATOU001,RPS,93,ADM,T,Subcontrac,Analyste d'affaires,,Montreuil Sous Bois,34.0,2013-07-08,1998-03-01,Autre,,384,FR Manuf OPS,202517,SAP Basis,2,3-Très bon,0,2020,3,Jeremy Cooper,0
436704,Kim Walton,E,,EUA41,SHA CPI CXPLATFINTER_CXP-BT40,FR,BUGFRANCE,FRICE,L,508,FRATOU001,MGE,13,ADM,R,Subcontrac,"Conseiller, Sécurité",,ARGENTEUIL,44.0,2019-06-11,2006-07-03,BurCGIdépl,FRACES0001,383,FR G SUD PACA,201366,MS Dynamics CRM App. Dev.,3,1-Faible,0,2020,3,Nancy Huff,4
436704,Kim Walton,E,,EUA41,SHA CPI CXPLATFINTER_CXP-BT40,FR,BUGFRANCE,FRICE,L,508,FRATOU001,MGE,13,ADM,R,Subcontrac,"Conseiller, Sécurité",,ARGENTEUIL,44.0,2019-06-11,2006-07-03,BurCGIdépl,FRACES0001,383,FR G SUD PACA,201289,Rational Suite,4,4-Expert,0,0,1,Nancy Huff,4
436704,Kim Walton,E,,EUA41,SHA CPI CXPLATFINTER_CXP-BT40,FR,BUGFRANCE,FRICE,L,508,FRATOU001,MGE,13,ADM,R,Subcontrac,"Conseiller, Sécurité",,ARGENTEUIL,44.0,2019-06-11,2006-07-03,BurCGIdépl,FRACES0001,383,FR G SUD PACA,200400,NumPy,1,2-Bon,0,2020,3,Nancy Huff,4
436704,Kim Walton,E,,EUA41,SHA CPI CXPLATFINTER_CXP-BT40,FR,BUGFRANCE,FRICE,L,508,FRATOU001,MGE,13,ADM,R,Subcontrac,"Conseiller, Sécurité",,ARGENTEUIL,44.0,2019-06-11,2006-07-03,BurCGIdépl,FRACES0001,383,FR G SUD PACA,200979,Jupyter Notebook,0,4-Expert,0,0,3,Nancy Huff,4
LPS00284268,Casey Wade,E,,EUA41,SHA DTR DIGITALFUNDATION-BT21,FR,BUGFRANCE,FRICE,P,512,FRATRS002,MGE,8,ADM,T,,Ingénieur DevOps,,ESVRES,49.0,2007-08-06,2007-01-02,,FRALIL0001,571, CORP- Finance,202456,SC transfo. numérique,4,3-Très bon,0,2023,1,John Werner DDS,2
LPS00284268,Casey Wade,E,,EUA41,SHA DTR DIGITALFUNDATION-BT21,FR,BUGFRANCE,FRICE,P,512,FRATRS002,MGE,8,ADM,T,,Ingénieur DevOps,,ESVRES,49.0,2007-08-06,2007-01-02,,FRALIL0001,571, CORP- Finance,202052,Test boîte noire,4,1-Faible,0,0,3,John Werner DDS,2
LPS00284268,Casey Wade,E,,EUA41,SHA DTR DIGITALFUNDATION-BT21,FR,BUGFRANCE,FRICE,P,512,FRATRS002,MGE,8,ADM,T,,Ingénieur DevOps,,ESVRES,49.0,2007-08-06,2007-01-02,,FRALIL0001,571, CORP- Finance,200773,Gestion des communications,2,1-Faible,0,0,2,John Werner DDS,2
433981,Michael Brown,E,,EUA41,SHA DCT DCUSTOMER ACA-BT 41,FR,BUGFRANCE,FRICE,A,508,FRAREN002,MGE,92,ADM,T,Apprenti,Adjoint,FRA,Castelnau le lez,91.0,2021-03-11,2015-06-15,Bureau CGI,FRATOU0001,324,FR G OUEST LR,202290,Gestion des ressources,1,1-Faible,0,2023,1,Sean Huang,2
433981,Michael Brown,E,,EUA41,SHA DCT DCUSTOMER ACA-BT 41,FR,BUGFRANCE,FRICE,A,508,FRAREN002,MGE,92,ADM,T,Apprenti,Adjoint,FRA,Castelnau le lez,91.0,2021-03-11,2015-06-15,Bureau CGI,FRATOU0001,324,FR G OUEST LR,202193,Pilotage et exécution,4,4-Expert,0,2023,0,Sean Huang,2
433981,Michael Brown,E,,EUA41,SHA DCT DCUSTOMER ACA-BT 41,FR,BUGFRANCE,FRICE,A,508,FRAREN002,MGE,92,ADM,T,Apprenti,Adjoint,FRA,Castelnau le lez,91.0,2021-03-11,2015-06-15,Bureau CGI,FRATOU0001,324,FR G OUEST LR,201971,MS Windows,2,2-Bon,0,2020,3,Sean Huang,2
433981,Michael Brown,E,,EUA41,SHA DCT DCUSTOMER ACA-BT 41,FR,BUGFRANCE,FRICE,A,508,FRAREN002,MGE,92,ADM,T,Apprenti,Adjoint,FRA,Castelnau le lez,91.0,2021-03-11,2015-06-15,Bureau CGI,FRATOU0001,324,FR G OUEST LR,202013,Kubernetes,0,0-Aucun,0,0,2,Sean Huang,2
400364,Justin Davis,N,I,EUA41,SHA GIT EMERGING-BT40,FR,BUGFRANCE,FRICE,P,1,FRAREN001,RPS,11,DIR,T,Subcontrac,Agent marketing,FRA,GEVEZE,41.0,2007-02-12,2012-02-27,BurCGIdépl,FRATOU0001,366,FR CBC ALL,200950,Oracle ERP,1,4-Expert,0,2020,3,Autumn Sanchez,0
400364,Justin Davis,N,I,EUA41,SHA GIT EMERGING-BT40,FR,BUGFRANCE,FRICE,P,1,FRAREN001,RPS,11,DIR,T,Subcontrac,Agent marketing,FRA,GEVEZE,41.0,2007-02-12,2012-02-27,BurCGIdépl,FRATOU0001,366,FR CBC ALL,202122,MySQL Workbench,0,4-Expert,0,2023,3,Autumn Sanchez,0
400364,Justin Davis,N,I,EUA41,SHA GIT EMERGING-BT40,FR,BUGFRANCE,FRICE,P,1,FRAREN001,RPS,11,DIR,T,Subcontrac,Agent marketing,FRA,GEVEZE,41.0,2007-02-12,2012-02-27,BurCGIdépl,FRATOU0001,366,FR CBC ALL,201000,Amazon Web Services Cloud,4,1-Faible,0,0,0,Autumn Sanchez,0
498985,Antonio Daniel,E,,EUA41,SHA DTR DIGIT MKT AGENCY-BT41,FR,BUGFRANCE,FRICE,A,2,FRAREN001,CSD,92,ADM,R,,Gestionnaire de programme,FRA,PANTIN,27.0,2000-04-03,2014-06-02,BurCGIdépl,FRALIL0001,521, CORP- Finance,201445,Databricks,0,1-Faible,0,2023,2,Tamara Martinez,2
498985,Antonio Daniel,E,,EUA41,SHA DTR DIGIT MKT AGENCY-BT41,FR,BUGFRANCE,FRICE,A,2,FRAREN001,CSD,92,ADM,R,,Gestionnaire de programme,FRA,PANTIN,27.0,2000-04-03,2014-06-02,BurCGIdépl,FRALIL0001,521, CORP- Finance,200782,SAP ABAP,0,2-Bon,0,2023,1,Tamara Martinez,2
498985,Antonio Daniel,E,,EUA41,SHA DTR DIGIT MKT AGENCY-BT41,FR,BUGFRANCE,FRICE,A,2,FRAREN001,CSD,92,ADM,R,,Gestionnaire de programme,FRA,PANTIN,27.0,2000-04-03,2014-06-02,BurCGIdépl,FRALIL0001,521, CORP- Finance,202495,Business AnalysteAgile-BAAgile,0,2-Bon,0,2020,3,Tamara Martinez,2
498985,Antonio Daniel,E,,EUA41,SHA DTR DIGIT MKT AGENCY-BT41,FR,BUGFRANCE,FRICE,A,2,FRAREN001,CSD,92,ADM,R,,Gestionnaire de programme,FRA,PANTIN,27.0,2000-04-03,2014-06-02,BurCGIdépl,FRALIL0001,521, CORP- Finance,200468,Facturation et recouvrement,4,1-Faible,0,2023,1,Tamara Martinez,2
498985,Antonio Daniel,E,,EUA41,SHA DTR DIGIT MKT AGENCY-BT41,FR,BUGFRANCE,FRICE,A,2,FRAREN001,CSD,92,ADM,R,,Gestionnaire de programme,FRA,PANTIN,27.0,2000-04-03,2014-06-02,BurCGIdépl,FRALIL0001,521, CORP- Finance,202092,Architecture infonuagique,3,0-Aucun,0,0,5,Tamara Martinez,2
498985,Antonio Daniel,E,,EUA41,SHA DTR DIGIT MKT AGENCY-BT41,FR,BUGFRANCE,FRICE,A,2,FRAREN001,CSD,92,ADM,R,,Gestionnaire de programme,FRA,PANTIN,27.0,2000-04-03,2014-06-02,BurCGIdépl,FRALIL0001,521, CORP- Finance,201390,Automat. robotique processus,3,1-Faible,0,2023,0,Tamara Martinez,2
453763,Frank Morris,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT30,FR,BUGFRANCE,FRICE,A,202,FRAREN002,SFA,12,MGM,R,Subcontrac,Développeur intell. données,,Saint Jean De Fos,31.0,2023-03-20,2014-03-20,Bureau CGI,FRACES0001,333,FR FGDC Montpellier - BI,200505,Architecture AI & Data,2,4-Expert,0,2020,3,Sean Rose,0
453763,Frank Morris,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT30,FR,BUGFRANCE,FRICE,A,202,FRAREN002,SFA,12,MGM,R,Subcontrac,Développeur intell. données,,Saint Jean De Fos,31.0,2023-03-20,2014-03-20,Bureau CGI,FRACES0001,333,FR FGDC Montpellier - BI,202402,Gestion continuité services TI,0,1-Faible,0,2020,3,Sean Rose,0
453763,Frank Morris,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT30,FR,BUGFRANCE,FRICE,A,202,FRAREN002,SFA,12,MGM,R,Subcontrac,Développeur intell. données,,Saint Jean De Fos,31.0,2023-03-20,2014-03-20,Bureau CGI,FRACES0001,333,FR FGDC Montpellier - BI,202480,Architecture des données,2,4-Expert,0,0,0,Sean Rose,0
453763,Frank Morris,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT30,FR,BUGFRANCE,FRICE,A,202,FRAREN002,SFA,12,MGM,R,Subcontrac,Développeur intell. données,,Saint Jean De Fos,31.0,2023-03-20,2014-03-20,Bureau CGI,FRACES0001,333,FR FGDC Montpellier - BI,201529,BMC Control-M,4,2-Bon,0,2020,1,Sean Rose,0
453763,Frank Morris,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT30,FR,BUGFRANCE,FRICE,A,202,FRAREN002,SFA,12,MGM,R,Subcontrac,Développeur intell. données,,Saint Jean De Fos,31.0,2023-03-20,2014-03-20,Bureau CGI,FRACES0001,333,FR FGDC Montpellier - BI,201459,Analyse statistique,1,2-Bon,0,0,5,Sean Rose,0
LPS00329171,Paul Escobar,E,I,EUA41,SHA DTR DIGITALFUNDATION-BT40,FR,BUGFRANCE,FRICE,P,2,FRATRS002,CET,3,ADM,R,Subcontrac,Architecte d'infrastructure,FRA,montbazin,81.0,2021-03-03,1999-11-12,BurCGIdépl,FRALIL0001,521,FR FS Assurance,202526,Spring Batch,1,0-Aucun,0,2020,2,Chad Barrett,1
LPS00329171,Paul Escobar,E,I,EUA41,SHA DTR DIGITALFUNDATION-BT40,FR,BUGFRANCE,FRICE,P,2,FRATRS002,CET,3,ADM,R,Subcontrac,Architecte d'infrastructure,FRA,montbazin,81.0,2021-03-03,1999-11-12,BurCGIdépl,FRALIL0001,521,FR FS Assurance,200766,SQL,2,3-Très bon,0,2023,2,Chad Barrett,1
LPS00329171,Paul Escobar,E,I,EUA41,SHA DTR DIGITALFUNDATION-BT40,FR,BUGFRANCE,FRICE,P,2,FRATRS002,CET,3,ADM,R,Subcontrac,Architecte d'infrastructure,FRA,montbazin,81.0,2021-03-03,1999-11-12,BurCGIdépl,FRALIL0001,521,FR FS Assurance,201303,Syst. de gestion du changement,2,3-Très bon,0,2020,3,Chad Barrett,1
