Localisation,COEFF_F212,PROFIL,Nom,Missions_en_cours,Competences,Date_Demarrage,Date_de_fin,Tx_occup,Stream_BT
Tours,150,Sénior,Ross Ross,Engie,"Informatica stambia, talend, datastage",2023-11-01,2024-03-16,0.5,MSBI
Tours,150,Sénior,Ross Ross,Enedis,"Informatica stambia, talend, datastage",2024-01-11,2024-07-22,0.5,MSBI
Tours,150,Sénior,Ross Ross,COVEA,"Informatica stambia, talend, datastage",2024-06-19,2025-02-19,0.5,MSBI
Tours,150,Sénior,Ross Ross,LVMH,"Informatica stambia, talend, datastage",2024-12-06,2024-12-15,0.5,MSBI
Tours,150,Sénior,Ross Ross,Orange,"Informatica stambia, talend, datastage",2024-10-19,2025-10-12,0.5,MSBI
Tours,150,Sénior,Ross Ross,Société Générale,"Informatica stambia, talend, datastage",2025-09-11,2026-07-04,0.5,MSBI
Tours,150,Sénior,Ross Ross,Bouygues,"Informatica stambia, talend, datastage",2026-04-15,2027-03-25,0.5,MSBI
Paris,170,Expert,Michael Wallace,Orange,Direction de projet,2024-08-03,2025-06-29,0.8,ODI
Paris,170,Expert,Michael Wallace,DISPO ICE,Direction de projet,2025-06-04,2026-02-18,0.2,ODI
Paris,170,Expert,Michael Wallace,COVEA,Direction de projet,2025-12-20,2026-11-22,0.8,ODI
Mtp,105,Confirmé,Jenny Torres,Orange,Cybersecurity,2024-01-08,2024-06-09,0.8,ODI
Mtp,105,Confirmé,Jenny Torres,COVEA,Cybersecurity,2024-05-23,2024-10-22,0.2,ODI
Mtp,105,Confirmé,Jenny Torres,Fraikin,Cybersecurity,2024-09-12,2025-02-13,0.8,ODI
Mtp,105,Confirmé,Jenny Torres,Bouygues,Cybersecurity,2024-11-22,2025-08-21,0.2,ODI
Mtp,105,Confirmé,Jenny Torres,LVMH,Cybersecurity,2025-07-26,2026-06-30,0.8,ODI
Mtp,105,Confirmé,Jenny Torres,Engie,Cybersecurity,2026-05-19,2027-04-10,0.2,ODI
Paris,170,Confirmé,Troy Morris,BPCE,Cybersecurity,2023-09-11,2024-05-25,0.2,ODI
Paris,170,Confirmé,Troy Morris,Club Med,Cybersecurity,2024-04-24,2024-05-14,0.8,ODI
Paris,170,Confirmé,Troy Morris,Engie,Cybersecurity,2024-04-19,2025-01-06,0.2,ODI
Paris,170,Confirmé,Troy Morris,Enedis,Cybersecurity,2024-11-04,2025-05-06,0.8,ODI
Paris,170,Confirmé,Troy Morris,Société Générale,Cybersecurity,2025-03-28,2025-04-30,0.2,ODI
Paris,170,Confirmé,Troy Morris,Dalkia,Cybersecurity,2025-03-28,2025-12-24,0.8,ODI
Paris,170,Confirmé,Troy Morris,LVMH,Cybersecurity,2025-11-04,2026-05-04,0.2,ODI
Tours,170,Confirmé,Stephen Roman,Société Générale,"Talend, Talend BD",2024-01-30,2025-01-02,0.8,DSIA
Tours,170,Confirmé,Stephen Roman,Dalkia,"Talend, Talend BD",2024-10-16,2024-11-25,0.2,DSIA
Tours,170,Confirmé,Stephen Roman,Fraikin,"Talend, Talend BD",2024-09-07,2025-04-22,0.8,DSIA
Tours,170,Confirmé,Stephen Roman,Bouygues,"Talend, Talend BD",2025-03-22,2026-01-29,0.2,DSIA
Tours,170,Confirmé,Stephen Roman,Orange,"Talend, Talend BD",2025-12-26,2026-09-24,0.8,DSIA
Tours,170,Confirmé,Stephen Roman,BPCE,"Talend, Talend BD",2026-08-17,2027-06-22,0.2,DSIA
Tours,170,Confirmé,Stephen Roman,Enedis,"Talend, Talend BD",2027-06-02,2027-06-21,0.8,DSIA
Tours,170,Confirmé,Stephen Roman,DISPO ICE,"Talend, Talend BD",2027-05-12,2028-04-12,0.2,DSIA
Paris,150,Expert,Andrew Scott,COVEA,Datastage,2023-09-05,2023-11-25,0.5,Cloud Azure
Paris,150,Expert,Andrew Scott,Orange,Datastage,2023-09-26,2024-01-13,0.5,Cloud Azure
Paris,150,Expert,Andrew Scott,La Poste,Datastage,2023-12-10,2024-06-15,0.5,Cloud Azure
Paris,150,Expert,Andrew Scott,DISPO ICE,Datastage,2024-04-06,2024-06-27,0.5,Cloud Azure
Tours,170,Sénior,Amanda Richards,Engie,"Talend, Talend BD",2023-10-02,2024-02-11,0.5,TALEND
Tours,170,Sénior,Amanda Richards,LVMH,"Talend, Talend BD",2024-01-14,2024-01-28,0.5,TALEND
Tours,170,Sénior,Amanda Richards,congés,"Talend, Talend BD",2024-01-29,2024-02-12,1.0,TALEND
Tours,170,Sénior,Amanda Richards,Orange,"Talend, Talend BD",2024-02-13,2024-12-08,0.2,TALEND
Tours,170,Sénior,Amanda Richards,Bouygues,"Talend, Talend BD",2024-10-09,2025-03-06,0.8,TALEND
Tours,170,Sénior,Amanda Richards,BPCE,"Talend, Talend BD",2024-12-17,2025-06-01,0.2,TALEND
Tours,170,Sénior,Amanda Richards,Club Med,"Talend, Talend BD",2025-04-04,2025-04-23,0.8,TALEND
Paris,170,Junior,Connor Bean,Fraikin,Datastage,2023-11-08,2024-06-17,0.5,DSIA
Paris,170,Junior,Connor Bean,Bouygues,Datastage,2024-04-21,2024-11-24,0.5,DSIA
Paris,170,Junior,Connor Bean,Engie,Datastage,2024-10-26,2024-12-16,0.5,DSIA
Paris,170,Junior,Connor Bean,LVMH,Datastage,2024-09-24,2025-04-25,0.5,DSIA
Paris,170,Junior,Connor Bean,Société Générale,Datastage,2025-02-05,2026-01-26,0.5,DSIA
Paris,170,Junior,Connor Bean,Enedis,Datastage,2026-01-11,2026-03-01,0.5,DSIA
Paris,170,Junior,Connor Bean,DISPO ICE,Datastage,2026-01-10,2026-12-28,0.5,DSIA
Tours,115,Expert,Suzanne Rodgers,congés,Datastage,2023-09-06,2023-09-20,1.0,ODI
Tours,115,Expert,Suzanne Rodgers,Bouygues,Datastage,2023-09-21,2024-04-05,0.8,ODI
Tours,115,Expert,Suzanne Rodgers,LVMH,Datastage,2024-02-05,2024-09-14,0.2,ODI
Tours,115,Expert,Suzanne Rodgers,BPCE,Datastage,2024-07-03,2024-07-24,0.8,ODI
Paris,170,Sénior,Sarah Bishop,LVMH,DevOps,2024-03-25,2025-02-14,0.5,DataViz
Paris,170,Sénior,Sarah Bishop,Enedis,DevOps,2024-12-24,2025-07-05,0.5,DataViz
Paris,170,Sénior,Sarah Bishop,Club Med,DevOps,2025-06-20,2026-03-15,0.5,DataViz
Paris,170,Sénior,Sarah Bishop,Orange,DevOps,2026-02-22,2027-01-07,0.5,DataViz
Paris,170,Sénior,Sarah Bishop,DISPO ICE,DevOps,2026-11-24,2027-01-19,0.5,DataViz
Paris,170,Sénior,Sarah Bishop,Fraikin,DevOps,2026-11-14,2027-08-07,0.5,DataViz
Paris,170,Sénior,Sarah Bishop,COVEA,DevOps,2027-05-28,2027-08-17,0.5,DataViz
Mtp,100,Junior,Michelle Smith,COVEA,Direction de projet,2023-11-03,2024-02-08,0.5,MSBI
Mtp,100,Junior,Michelle Smith,La Poste,Direction de projet,2023-11-27,2024-08-26,0.5,MSBI
Mtp,100,Junior,Michelle Smith,BPCE,Direction de projet,2024-07-23,2025-07-14,0.5,MSBI
Mtp,100,Junior,Michelle Smith,Engie,Direction de projet,2025-05-04,2025-09-22,0.5,MSBI
Mtp,100,Junior,Michelle Smith,DISPO ICE,Direction de projet,2025-07-11,2025-12-13,0.5,MSBI
Mtp,100,Junior,Michelle Smith,Enedis,Direction de projet,2025-10-21,2025-11-19,0.5,MSBI
Tours,150,Expert,Janet Beck,congés,"Informatica stambia, talend, datastage",2024-01-12,2024-01-26,1.0,ODI
Tours,150,Expert,Janet Beck,Bouygues,"Informatica stambia, talend, datastage",2024-01-27,2024-10-08,0.1,ODI
Tours,150,Expert,Janet Beck,DISPO ICE,"Informatica stambia, talend, datastage",2024-09-17,2025-07-17,0.9,ODI
Tours,150,Expert,Janet Beck,Club Med,"Informatica stambia, talend, datastage",2025-06-25,2025-07-13,0.1,ODI
Tours,150,Expert,Janet Beck,LVMH,"Informatica stambia, talend, datastage",2025-05-06,2026-02-05,0.9,ODI
Tours,150,Expert,Janet Beck,COVEA,"Informatica stambia, talend, datastage",2026-01-07,2026-02-13,0.1,ODI
Tours,150,Expert,Janet Beck,Orange,"Informatica stambia, talend, datastage",2025-12-26,2026-01-12,0.9,ODI
Tours,150,Expert,Janet Beck,La Poste,"Informatica stambia, talend, datastage",2025-12-26,2026-02-11,0.1,ODI
Mtp,115,Expert,John Harrison,congés,SAS,2024-05-01,2024-05-15,1.0,DataViz
Mtp,115,Expert,John Harrison,Orange,SAS,2024-05-16,2025-02-05,0.2,DataViz
Mtp,115,Expert,John Harrison,Bouygues,SAS,2024-12-15,2025-05-15,0.8,DataViz
Mtp,115,Expert,John Harrison,LVMH,SAS,2025-04-25,2025-08-29,0.2,DataViz
Mtp,115,Expert,John Harrison,Club Med,SAS,2025-07-10,2026-05-25,0.8,DataViz
Mtp,115,Expert,John Harrison,Fraikin,SAS,2026-04-14,2027-01-11,0.2,DataViz
Mtp,115,Expert,John Harrison,La Poste,SAS,2026-12-04,2027-05-31,0.8,DataViz
Paris,115,Expert,Micheal Schmidt,Engie,Talend BD,2024-03-11,2024-12-17,0.2,ODI
Paris,115,Expert,Micheal Schmidt,Bouygues,Talend BD,2024-11-02,2025-09-30,0.8,ODI
Paris,115,Expert,Micheal Schmidt,La Poste,Talend BD,2025-08-06,2026-07-24,0.2,ODI
Paris,115,Expert,Micheal Schmidt,LVMH,Talend BD,2026-06-15,2026-12-05,0.8,ODI
Tours,100,Junior,Richard Brown,Bouygues,Cybersecurity,2023-10-02,2024-04-15,0.2,ODI
Tours,100,Junior,Richard Brown,Fraikin,Cybersecurity,2024-03-11,2024-11-05,0.8,ODI
Tours,100,Junior,Richard Brown,Club Med,Cybersecurity,2024-09-17,2025-06-12,0.2,ODI
Tours,100,Junior,Richard Brown,congés,Cybersecurity,2025-06-13,2025-06-27,1.0,ODI
Tours,100,Junior,Richard Brown,Enedis,Cybersecurity,2025-06-28,2025-10-03,0.9,ODI
Tours,100,Junior,Richard Brown,Dalkia,Cybersecurity,2025-08-08,2026-05-17,0.1,ODI
Tours,100,Junior,Richard Brown,BPCE,Cybersecurity,2026-05-02,2027-04-02,0.9,ODI
Tours,100,Confirmé,Melissa Mitchell,Dalkia,"Power BI, Azure, BO, Qlik",2023-09-14,2024-04-12,0.5,Data Management
Tours,100,Confirmé,Melissa Mitchell,Fraikin,"Power BI, Azure, BO, Qlik",2024-02-14,2024-03-31,0.5,Data Management
Tours,100,Confirmé,Melissa Mitchell,Enedis,"Power BI, Azure, BO, Qlik",2024-01-16,2024-04-17,0.5,Data Management
Tours,100,Confirmé,Melissa Mitchell,BPCE,"Power BI, Azure, BO, Qlik",2024-03-19,2024-11-13,0.5,Data Management
Tours,100,Confirmé,Melissa Mitchell,Bouygues,"Power BI, Azure, BO, Qlik",2024-08-22,2024-09-14,0.5,Data Management
Tours,100,Confirmé,Melissa Mitchell,COVEA,"Power BI, Azure, BO, Qlik",2024-07-22,2024-09-16,0.5,Data Management
Tours,100,Confirmé,Melissa Mitchell,congés,"Power BI, Azure, BO, Qlik",2024-09-17,2024-10-01,1.0,Data Management
Tours,170,Junior,Christine Franklin,BPCE,Azure,2023-12-02,2023-12-17,0.2,ODI
Tours,170,Junior,Christine Franklin,Société Générale,Azure,2023-11-26,2024-03-28,0.8,ODI
Tours,170,Junior,Christine Franklin,DISPO ICE,Azure,2024-01-24,2025-01-19,0.2,ODI
Tours,170,Junior,Christine Franklin,La Poste,Azure,2025-01-04,2025-05-30,0.8,ODI
Paris,105,Junior,Carlos Parker,Dalkia,SSIS,2023-11-27,2024-05-30,0.8,Cloud Azure
Paris,105,Junior,Carlos Parker,Club Med,SSIS,2024-03-11,2024-12-07,0.2,Cloud Azure
Paris,105,Junior,Carlos Parker,congés,SSIS,2024-12-08,2024-12-22,1.0,Cloud Azure
Paris,105,Junior,Carlos Parker,COVEA,SSIS,2024-12-23,2025-10-26,0.5,Cloud Azure
Paris,105,Junior,Carlos Parker,LVMH,SSIS,2025-09-08,2025-09-20,0.5,Cloud Azure
Paris,105,Confirmé,Daniel Sandoval,Bouygues,SSIS,2024-08-07,2025-04-13,0.2,Data Integration
Paris,105,Confirmé,Daniel Sandoval,Société Générale,SSIS,2025-02-14,2025-05-18,0.8,Data Integration
Paris,105,Confirmé,Daniel Sandoval,congés,SSIS,2025-05-19,2025-06-02,1.0,Data Integration
Paris,105,Confirmé,Daniel Sandoval,DISPO ICE,SSIS,2025-06-03,2026-04-08,1.0,Data Integration
Paris,105,Confirmé,Daniel Sandoval,Dalkia,SSIS,2026-02-24,2026-03-03,0.0,Data Integration
Paris,105,Confirmé,Daniel Sandoval,Club Med,SSIS,2026-02-01,2026-04-09,1.0,Data Integration
Tours,170,Expert,Ashley Long,Engie,MsBI/BO,2024-04-10,2025-01-17,0.8,Data Integration
Tours,170,Expert,Ashley Long,La Poste,MsBI/BO,2024-11-20,2025-06-27,0.2,Data Integration
Tours,170,Expert,Ashley Long,Bouygues,MsBI/BO,2025-04-18,2025-10-06,0.8,Data Integration
Tours,170,Expert,Ashley Long,Fraikin,MsBI/BO,2025-07-30,2025-12-04,0.2,Data Integration
Tours,170,Expert,Ashley Long,Club Med,MsBI/BO,2025-10-08,2026-05-04,0.8,Data Integration
Tours,170,Expert,Ashley Long,Enedis,MsBI/BO,2026-03-01,2026-08-07,0.2,Data Integration
Tours,170,Expert,Ashley Long,BPCE,MsBI/BO,2026-05-16,2026-12-22,0.8,Data Integration
Tours,170,Expert,Ashley Long,Société Générale,MsBI/BO,2026-12-01,2027-02-06,0.2,Data Integration
Paris,105,Junior,Sara Burke,Club Med,Datastage,2023-12-12,2024-06-24,0.2,Data Management
Paris,105,Junior,Sara Burke,congés,Datastage,2024-06-25,2024-07-09,1.0,Data Management
Paris,105,Junior,Sara Burke,COVEA,Datastage,2024-07-10,2024-09-05,1.0,Data Management
Paris,105,Junior,Sara Burke,BPCE,Datastage,2024-08-16,2024-11-20,0.0,Data Management
Paris,105,Junior,Sara Burke,Bouygues,Datastage,2024-09-14,2025-07-24,1.0,Data Management
Paris,105,Junior,Sara Burke,Société Générale,Datastage,2025-07-02,2026-02-17,0.0,Data Management
Mtp,100,Junior,Walter Hardin,Dalkia,Data Ing + Data S.,2024-01-13,2024-11-09,0.5,Data Management
Mtp,100,Junior,Walter Hardin,Bouygues,Data Ing + Data S.,2024-09-27,2025-07-02,0.5,Data Management
Mtp,100,Junior,Walter Hardin,Orange,Data Ing + Data S.,2025-04-14,2025-05-11,0.5,Data Management
Paris,170,Junior,Randall Black,DISPO ICE,SAS,2024-03-11,2024-03-27,0.5,DSIA
Paris,170,Junior,Randall Black,Dalkia,SAS,2024-01-22,2024-08-20,0.5,DSIA
Paris,170,Junior,Randall Black,congés,SAS,2024-08-21,2024-09-04,1.0,DSIA
Paris,170,Junior,Randall Black,La Poste,SAS,2024-09-05,2025-01-08,1.0,DSIA
Paris,170,Junior,Randall Black,BPCE,SAS,2024-11-20,2025-03-12,0.0,DSIA
Paris,170,Junior,Randall Black,LVMH,SAS,2025-02-20,2026-01-28,1.0,DSIA
Paris,170,Junior,Randall Black,Enedis,SAS,2025-11-16,2026-01-23,0.0,DSIA
Paris,170,Junior,Randall Black,Engie,SAS,2025-12-09,2025-12-28,1.0,DSIA
Tours,170,Expert,Lindsey Sosa,Enedis,Cybersecurity,2023-11-24,2024-01-01,0.8,Data Integration
Tours,170,Expert,Lindsey Sosa,Dalkia,Cybersecurity,2023-11-17,2024-08-26,0.2,Data Integration
Tours,170,Expert,Lindsey Sosa,DISPO ICE,Cybersecurity,2024-06-26,2024-11-18,0.8,Data Integration
Tours,170,Expert,Lindsey Sosa,LVMH,Cybersecurity,2024-10-27,2025-02-25,0.2,Data Integration
Tours,170,Expert,Lindsey Sosa,Club Med,Cybersecurity,2024-12-24,2025-02-04,0.8,Data Integration
Tours,170,Expert,Lindsey Sosa,Fraikin,Cybersecurity,2024-11-27,2025-08-29,0.2,Data Integration
Tours,170,Expert,Lindsey Sosa,La Poste,Cybersecurity,2025-06-15,2026-06-07,0.8,Data Integration
Tours,115,Expert,Crystal Hansen,Club Med,SAS,2024-07-18,2025-04-17,0.5,DataViz
Tours,115,Expert,Crystal Hansen,congés,SAS,2025-04-18,2025-05-02,1.0,DataViz
Tours,115,Expert,Crystal Hansen,LVMH,SAS,2025-05-03,2026-03-29,0.4,DataViz
Tours,115,Expert,Crystal Hansen,COVEA,SAS,2026-02-08,2027-01-06,0.6,DataViz
Tours,115,Expert,Crystal Hansen,Dalkia,SAS,2026-11-17,2027-08-11,0.4,DataViz
Tours,115,Expert,Crystal Hansen,BPCE,SAS,2027-06-19,2028-05-25,0.6,DataViz
Tours,115,Expert,Crystal Hansen,Orange,SAS,2028-04-14,2028-08-12,0.4,DataViz
Tours,115,Expert,Crystal Hansen,DISPO ICE,SAS,2028-07-26,2029-05-19,0.6,DataViz
Paris,100,Expert,John Rodriguez,Société Générale,DevOps,2023-10-04,2024-04-22,0.2,ODI
Paris,100,Expert,John Rodriguez,Orange,DevOps,2024-02-17,2024-07-05,0.8,ODI
Paris,100,Expert,John Rodriguez,BPCE,DevOps,2024-06-07,2025-03-22,0.2,ODI
Mtp,170,Confirmé,Dr. Anna Pearson DDS,Enedis,MsBI/BO,2024-04-27,2024-05-26,0.8,Data Management
Mtp,170,Confirmé,Dr. Anna Pearson DDS,congés,MsBI/BO,2024-05-27,2024-06-10,1.0,Data Management
Mtp,170,Confirmé,Dr. Anna Pearson DDS,LVMH,MsBI/BO,2024-06-11,2024-09-26,0.9,Data Management
Mtp,170,Confirmé,Dr. Anna Pearson DDS,Club Med,MsBI/BO,2024-08-21,2024-12-30,0.1,Data Management
Mtp,170,Confirmé,Dr. Anna Pearson DDS,Dalkia,MsBI/BO,2024-10-10,2025-09-27,0.9,Data Management
Mtp,170,Confirmé,Dr. Anna Pearson DDS,DISPO ICE,MsBI/BO,2025-07-31,2026-07-09,0.1,Data Management
Mtp,170,Confirmé,Dr. Anna Pearson DDS,COVEA,MsBI/BO,2026-05-11,2026-07-12,0.9,Data Management
Mtp,170,Junior,Monica Hardy,LVMH,"Informatica stambia, talend, datastage",2024-06-02,2025-03-29,0.5,DSIA
Mtp,170,Junior,Monica Hardy,DISPO ICE,"Informatica stambia, talend, datastage",2025-03-02,2025-07-27,0.5,DSIA
Mtp,170,Junior,Monica Hardy,Engie,"Informatica stambia, talend, datastage",2025-07-07,2026-03-21,0.5,DSIA
Mtp,170,Junior,Monica Hardy,Orange,"Informatica stambia, talend, datastage",2026-02-09,2026-03-12,0.5,DSIA
Mtp,170,Junior,Monica Hardy,Société Générale,"Informatica stambia, talend, datastage",2026-02-19,2026-04-10,0.5,DSIA
Mtp,170,Junior,Monica Hardy,COVEA,"Informatica stambia, talend, datastage",2026-02-12,2026-11-30,0.5,DSIA
Mtp,170,Junior,Monica Hardy,La Poste,"Informatica stambia, talend, datastage",2026-10-12,2027-10-05,0.5,DSIA
Paris,115,Confirmé,Julie Ware,LVMH,Talend BD,2023-11-23,2023-12-16,0.5,TALEND
Paris,115,Confirmé,Julie Ware,Fraikin,Talend BD,2023-11-23,2024-09-14,0.5,TALEND
Paris,115,Confirmé,Julie Ware,Orange,Talend BD,2024-08-03,2025-02-25,0.5,TALEND
Paris,115,Confirmé,Julie Ware,Bouygues,Talend BD,2025-01-17,2025-10-21,0.5,TALEND
Paris,115,Confirmé,Ariana Stewart,Orange,"Power BI, Azure, BO, Qlik",2024-08-03,2025-06-25,0.2,Data Management
Paris,115,Confirmé,Ariana Stewart,Bouygues,"Power BI, Azure, BO, Qlik",2025-04-02,2026-03-03,0.8,Data Management
Paris,115,Confirmé,Ariana Stewart,BPCE,"Power BI, Azure, BO, Qlik",2025-12-25,2026-01-27,0.2,Data Management
Mtp,150,Confirmé,Rhonda Andrews,Bouygues,Pilotage BT,2024-05-21,2024-11-18,0.2,DataViz
Mtp,150,Confirmé,Rhonda Andrews,COVEA,Pilotage BT,2024-09-18,2025-06-27,0.8,DataViz
Mtp,150,Confirmé,Rhonda Andrews,BPCE,Pilotage BT,2025-05-04,2025-06-09,0.2,DataViz
Tours,105,Sénior,Lisa Cruz,Club Med,Cybersecurity,2023-12-31,2024-01-30,0.5,Data Management
Tours,105,Sénior,Lisa Cruz,Société Générale,Cybersecurity,2023-12-15,2024-11-17,0.5,Data Management
Tours,105,Sénior,Lisa Cruz,Engie,Cybersecurity,2024-09-29,2025-03-01,0.5,Data Management
Tours,105,Sénior,Lisa Cruz,Fraikin,Cybersecurity,2025-01-03,2025-08-19,0.5,Data Management
Tours,105,Sénior,Lisa Cruz,La Poste,Cybersecurity,2025-08-04,2026-05-22,0.5,Data Management
Tours,105,Expert,Erin Phillips,congés,"Power BI, Azure, BO, Qlik",2024-05-27,2024-06-10,1.0,MSBI
Tours,105,Expert,Erin Phillips,Bouygues,"Power BI, Azure, BO, Qlik",2024-06-11,2025-06-08,0.7,MSBI
Tours,105,Expert,Erin Phillips,COVEA,"Power BI, Azure, BO, Qlik",2025-04-19,2026-04-04,0.3,MSBI
Tours,105,Expert,Erin Phillips,Société Générale,"Power BI, Azure, BO, Qlik",2026-02-14,2027-02-07,0.7,MSBI
Tours,105,Expert,Erin Phillips,LVMH,"Power BI, Azure, BO, Qlik",2027-01-08,2027-05-08,0.3,MSBI
Tours,115,Sénior,Lonnie Morales,Orange,Datastage,2024-02-05,2024-07-07,0.8,Data Integration
Tours,115,Sénior,Lonnie Morales,Enedis,Datastage,2024-04-29,2024-10-26,0.2,Data Integration
Tours,115,Sénior,Lonnie Morales,Engie,Datastage,2024-10-07,2024-11-24,0.8,Data Integration
Tours,115,Sénior,Lonnie Morales,Fraikin,Datastage,2024-09-18,2024-11-04,0.2,Data Integration
Tours,115,Sénior,Lonnie Morales,La Poste,Datastage,2024-09-20,2024-12-27,0.8,Data Integration
Tours,115,Sénior,Lonnie Morales,congés,Datastage,2024-12-28,2025-01-11,1.0,Data Integration
Paris,170,Junior,Shawn Robinson,COVEA,"Talend, Talend BD",2024-05-25,2024-10-20,0.2,DataViz
Paris,170,Junior,Shawn Robinson,LVMH,"Talend, Talend BD",2024-08-25,2024-10-30,0.8,DataViz
Paris,170,Junior,Shawn Robinson,congés,"Talend, Talend BD",2024-10-31,2024-11-14,1.0,DataViz
Paris,170,Junior,Shawn Robinson,DISPO ICE,"Talend, Talend BD",2024-11-15,2024-12-20,0.5,DataViz
Paris,170,Junior,Shawn Robinson,BPCE,"Talend, Talend BD",2024-11-13,2025-05-03,0.5,DataViz
Paris,170,Junior,Shawn Robinson,Enedis,"Talend, Talend BD",2025-03-20,2026-02-16,0.5,DataViz
Paris,170,Junior,Shawn Robinson,Orange,"Talend, Talend BD",2026-01-19,2026-09-14,0.5,DataViz
Paris,100,Junior,Karen Sims,COVEA,SSIS,2024-03-19,2025-01-02,0.8,Data Integration
Paris,100,Junior,Karen Sims,La Poste,SSIS,2024-10-13,2025-04-02,0.2,Data Integration
Paris,100,Junior,Karen Sims,Dalkia,SSIS,2025-02-09,2025-07-24,0.8,Data Integration
Paris,100,Junior,Karen Sims,BPCE,SSIS,2025-07-03,2026-01-04,0.2,Data Integration
Paris,100,Junior,Karen Sims,Orange,SSIS,2025-11-28,2026-04-23,0.8,Data Integration
Tours,150,Sénior,Jason Davila,Club Med,Cybersecurity,2024-07-30,2025-02-11,0.2,TALEND
Tours,150,Sénior,Jason Davila,Société Générale,Cybersecurity,2025-01-27,2025-11-19,0.8,TALEND
Tours,150,Sénior,Jason Davila,Dalkia,Cybersecurity,2025-09-25,2026-07-11,0.2,TALEND
Tours,150,Sénior,Jason Davila,Engie,Cybersecurity,2026-06-13,2027-02-04,0.8,TALEND
Tours,150,Sénior,Jason Davila,Orange,Cybersecurity,2026-11-21,2027-10-10,0.2,TALEND
Tours,150,Sénior,Jason Davila,DISPO ICE,Cybersecurity,2027-08-27,2027-08-28,0.8,TALEND
Tours,150,Sénior,Jason Davila,Enedis,Cybersecurity,2027-06-07,2028-02-22,0.2,TALEND
Tours,150,Sénior,Jason Davila,BPCE,Cybersecurity,2027-12-03,2028-04-06,0.8,TALEND
Paris,105,Expert,Miranda Mccall,Engie,Azure,2024-03-26,2024-05-02,0.8,Data Integration
Paris,105,Expert,Miranda Mccall,LVMH,Azure,2024-04-08,2024-11-09,0.2,Data Integration
Paris,105,Expert,Miranda Mccall,Enedis,Azure,2024-08-25,2025-06-26,0.8,Data Integration
Paris,105,Expert,Miranda Mccall,Fraikin,Azure,2025-04-10,2025-06-23,0.2,Data Integration
Paris,105,Expert,Miranda Mccall,BPCE,Azure,2025-05-20,2025-07-31,0.8,Data Integration
Paris,150,Junior,Ryan Daniels,Orange,Data Ing + Data S.,2024-06-10,2025-04-26,0.2,Cloud Azure
Paris,150,Junior,Ryan Daniels,Société Générale,Data Ing + Data S.,2025-03-06,2025-10-16,0.8,Cloud Azure
Paris,150,Junior,Ryan Daniels,Club Med,Data Ing + Data S.,2025-08-22,2026-08-10,0.2,Cloud Azure
Paris,150,Junior,Ryan Daniels,Fraikin,Data Ing + Data S.,2026-07-24,2026-10-03,0.8,Cloud Azure
Mtp,115,Expert,Kimberly Ayala,Club Med,Pilotage BT,2024-02-20,2024-06-15,0.5,Data Integration
Mtp,115,Expert,Kimberly Ayala,COVEA,Pilotage BT,2024-05-13,2025-02-13,0.5,Data Integration
Mtp,115,Expert,Kimberly Ayala,Fraikin,Pilotage BT,2024-12-10,2025-01-27,0.5,Data Integration
Mtp,115,Expert,Kimberly Ayala,DISPO ICE,Pilotage BT,2024-11-30,2025-07-09,0.5,Data Integration
Mtp,115,Expert,Kimberly Ayala,Dalkia,Pilotage BT,2025-04-27,2026-04-25,0.5,Data Integration
Mtp,115,Expert,Kimberly Ayala,Société Générale,Pilotage BT,2026-03-11,2026-06-07,0.5,Data Integration
Paris,170,Expert,Megan Wilson,BPCE,Datastage,2023-09-25,2024-02-07,0.8,DataViz
Paris,170,Expert,Megan Wilson,Engie,Datastage,2024-01-11,2024-07-05,0.2,DataViz
Paris,170,Expert,Megan Wilson,Club Med,Datastage,2024-06-13,2024-08-29,0.8,DataViz
Paris,170,Expert,Megan Wilson,congés,Datastage,2024-08-30,2024-09-13,1.0,DataViz
Paris,100,Junior,Mark Hill,Club Med,Datastage,2023-11-22,2024-02-07,0.2,Cloud Azure
Paris,100,Junior,Mark Hill,LVMH,Datastage,2024-01-06,2024-07-24,0.8,Cloud Azure
Paris,100,Junior,Mark Hill,La Poste,Datastage,2024-05-03,2024-06-21,0.2,Cloud Azure
Tours,150,Confirmé,Jacqueline Martinez,La Poste,SSIS,2024-03-21,2024-05-17,0.5,MSBI
Tours,150,Confirmé,Jacqueline Martinez,DISPO ICE,SSIS,2024-04-03,2024-10-09,0.5,MSBI
Tours,150,Confirmé,Jacqueline Martinez,LVMH,SSIS,2024-09-15,2024-12-14,0.5,MSBI
Tours,150,Confirmé,Jacqueline Martinez,Dalkia,SSIS,2024-11-07,2025-07-19,0.5,MSBI
Tours,150,Confirmé,Jacqueline Martinez,Engie,SSIS,2025-06-29,2025-08-21,0.5,MSBI
Tours,150,Confirmé,Jacqueline Martinez,COVEA,SSIS,2025-07-24,2026-06-01,0.5,MSBI
Tours,105,Expert,Gina Christensen,Dalkia,"Talend, Talend BD",2023-09-01,2023-10-16,0.8,Data Management
Tours,105,Expert,Gina Christensen,Engie,"Talend, Talend BD",2023-08-23,2024-08-18,0.2,Data Management
Tours,105,Expert,Gina Christensen,Fraikin,"Talend, Talend BD",2024-07-14,2025-02-08,0.8,Data Management
Mtp,150,Confirmé,Edwin Hayes,LVMH,Talend BD,2024-02-13,2025-01-22,0.8,MSBI
